word,count
ISBN9780805848571,1
2023Reid,1
Restoring,1
Publicness,1
Wilkinson,1
Niesche,1
Eacott,1
Reconceptualising,1
Hope,4
ISBN9780429791932,1
2023Reimers,1
ISBN9783030579272,1
2023Reyhner,1
Jon,1
Navin,1
Kumar,1
Bibliographies,1
2022RodriguezSegura,1
EdTech,1
171203,1
doi101093wbrolkab011Rosenkranz,1
Karl,2
Callender,1
Paraphrase,1
Rosenkranzs,1
Paedagogik,1
Als,1
GI,1
2022Roser,1
Esteban,1
Hersh,1
Nancy,1
DIANE,1
ISBN9780788142673,1
2023Salvatori,1
Mariolina,1
Rizzi,1
Disturbing,1
18201930,1
Pittsburgh,1
Pre,1
ISBN9780822972464,1
2023Sampath,1
Sterling,1
Pvt,1
ISBN9788120731394,1
2023Schmid,1
Evi,1
Veerle,1
Parental,2
Vulnerable,2
456473,1
doi1010800013188120211988672,1
S2CID244163476Schoen,1
Tefy,1
2024Schuknecht,1
Ludger,1
Spending,2
Risk,2
Remedies,1
ISBN9781108496230,1
2023Scott,1
ISBN9781000208023,1
2023Scribner,1
Sylvia,2
Accommodations,1
Needed,1
Experiences,2
Everyday,1
182,1
4112,1
553559,1
doi101126science1824112553,1
PMID17739714Selwyn,1
ISBN9780415808446,1
2023SEP,1
Secretara,2
Educacin,2
Pblica,2
2022Shah,1
Anwar,1
Jorrit,1
Rizvi,1
Gowher,1
Failure,1
Democracies,1
Create,1
Equal,1
Brookings,2
ISBN9780815701767,1
2024Shelley,1
Around,1
ISBN9781440864483,1
2023Shute,1
Hansen,1
Underwood,1
Jody,1
Razzouk,1
Rim,1
doi1011552011915326Siegel,1
2022Siegel,2
doi101093oxfordhb97801953128810030001,1
2022Singh,1
Recognising,1
Technical,1
Concerns,1
Prospects,1
Vol21,1
SpringerUNESCO,1
doi1010079783319152783,1
ISBN9783319152776Skowron,1
Powerful,1
Lesson,1
Every,2
ISBN9781510701212,1
2023Sliwka,1
Anne,4
Contribution,1
Innovating,1
Innovate,1
ISBN9789264047983,1
2023Sluga,1
inactive,2
S2CID90166164,1
2022cite,1
DOI,1
linkSmith,1
Markets,1
Fools,1
ISBN9781315286556,1
2023Smith,2
Instructional,1
ISBN9780471393535,1
Experience,2
Outside,2
Humanist,1
Legacy,1
2022Spring,1
Corporatization,1
Alienation,1
Consumerism,1
ISBN9781351002721,1
2023Staats,1
Minitex,2
2021Sternberg,1
2023Strauss,1
Claudia,1
versus,2
Uses,1
Anthropological,1
Ethos,1
doi101525eth198412302a00010,1
ISSN00912131,1
JSTOR640180Sullivan,1
Alzena,1
Stereotype,1
Reaching,2
ISBN9781475842050,1
2023Taylor,1
Personal,1
81,1
531537,1
doi101136adc816531,1
PMC1718155,1
PMID10569977Rosove,1
Perry,2
Integration,1
Humanism,1
ISBN9780877780496,1
2023The,2
Finds,1
Nearly,1
Jobs,1
2021The,1
2022Tiem,1
Darlene,1
Fundamentals,1
ISBN9781118025246,1
2023Tillman,1
Song,1
Mora,1
Calvo,1
Kennedy,1
Kerry,1
KnowledgeBased,1
ISBN9780429666193,1
2023Todd,1
Loreto,1
Ian,1
Usage,1
ISBN9781134964710,1
2023Tomlinson,1
RLE,1
Edu,1
ISBN9781136457111,1
2023Torabian,1
Juliette,1
Wealth,1
Reviving,1
essentials,1
ISBN9783030928933,1
2024Tosto,1
Samantha,1
Alyahya,1
Jehad,1
Espinoza,1
McCarthy,2
Kylie,1
TcherniBuzzeo,1
wake,1
Mixed,1
doi101016jssaho2023100598,1
PMC10284669,1
PMID37366390Traxler,1
Mobile,1
Margins,1
ISBN9780429537165,1
2023Tudor,1
Sofia,1
Loredana,1
Procedia,1
76,1
821826,1
doi101016jsbspro201304213Tukdeo,1
Shivali,1
Goes,1
ISBN9788132239574,1
Gitau,1
Kageni,1
StudentsMotivation,1
Kiswahili,1
Proverbs,1
Keengwe,1
NextGeneration,1
ISBN9781522538745,1
2022UN,1
Days,1
Weeks,1
2020UNESCO,1
uisunescoorg,1
2017UNESCO,1
2023UNESCO,2
Strengthen,1
Frameworks,1
ISBN9789231004285,1
SDG,1
enunescoorg,1
2022UNESCO,1
Out,2
IdentityExpression,1
ISBN9789231001505,1
2017United,1
website,1
2023Urata,1
Shjir,1
Kazuo,1
Yoshiko,1
Humanity,1
5PsPeople,1
Prosperity,1
Peace,1
Partnerships,2
ISBN9789811948596,1
2023Van,1
Alain,1
Assche,1
Jasper,1
Cremer,1
Onraet,1
Bostyn,1
Dries,1
Haesevoets,1
Tessa,1
Roets,1
Arne,1
Amplifies,1
Liberalization,1
e0199560,1
Bibcode2018PLoSO1399560V,1
doi101371journalpone0199560,1
PMC6013109,1
PMID29928058Verbree,1
AnneRoos,1
Maas,1
Lientje,1
Hornstra,1
Lisette,1
Wijngaardsde,1
Meij,1
Leoniek,1
Predicts,1
doi101016jlindif2021102081,1
S2CID239399549Vico,1
Giambattista,1
Penguin,1
ISBN9780141907697,1
2023Wagner,1
Philipp,1
Georg,1
Medical,2
Pediatrics,1
Neonatology,1
SA,1
ISBN9782832513170,1
2023Waks,1
Leonard,1
Courses,2
pp183213,1
doi101007978331989680910,1
ISBN9783319896793,1
S2CID169763293Waller,1
ISBN9780335241071Walton,1
Kedar,1
WiesnerHanks,1
Merry,1
Expanding,1
Webs,1
500CE1500CE,1
ISBN9781316297759,1
2023Ward,1
2023Warren,2
2023Watkins,1
doi1041359781446219454,1
ISBN9781853964534,1
2022Watson,1
ISSN17479991WebbMitchell,1
Christly,1
Gestures,1
Christ,1
Eerdmans,1
ISBN9780802849373,1
2023Weiner,1
Kazdin,1
ISBN9781557981875,1
2023Williams,1
Mehlinger,1
Powers,1
Baldwin,1
2023Willingham,1
266271,1
doi1011770098628315589505,1
S2CID146126992Wilson,1
ISSN03098249Winters,1
Identify,1
Reward,2
Retain,1
ISBN9781442210776,1
2023Xu,1
Duoduo,1
Xiaogang,1
Separate,1
unequal,1
Sociological,1
433457,1
doi1010802162055520212019007,1
S2CID254045383Yamada,1
Shoko,1
PostEducationforAll,1
Structural,1
Diversifying,1
Norms,1
ISBN9781784412708,1
2023Yeravdekar,1
Vidya,1
Gauri,1
ISBN9789386042132,1
2023Young,1
Spencer,4
2023ZawackiRichter,1
Olaf,1
Dianne,1
Bozkurt,1
Aras,1
Aydin,1
Cengiz,1
Hakan,1
Bedenlier,1
Svenja,1
Jung,1
Insung,1
Stter,1
Joachim,1
Veletsianos,1
Blaschke,1
Bond,1
Broens,1
Bruhn,1
Elisa,1
Dolch,1
Carina,1
Kalz,1
Marco,1
Kerres,1
Kondakci,1
Yasar,1
Marin,1
Mayrberger,1
Kerstin,1
Mskens,1
Wolfgang,1
Naidu,1
Som,1
Qayyum,1
Adnan,1
Jennifer,8
Sangr,1
Albert,1
Loglo,1
Senyo,1
Slagter,1
Tryon,1
Xiao,1
Junhong,1
Elements,1
Invitation,1
Distributed,1
doi1019173irrodlv21i34659,1
S2CID226018305External,1
linkseditLibrary,1
libraryEducation,1
CurlieEducation,1
OECDEducation,1
UNESCOEducation,1
BankPortalsEducationSchoolsEducation,1
WikiversityData,1
WikidatavteEducationOverviewGeneralGlossaryIndexOutlineBy,1
perspectiveAims,1
objectivesAnthropologyAssessmentEconomicsEvaluationHistoryLeadershipPhilosophyPolicyPoliticsPsychologyResearchRightsSociologyTechnologyTheoryBy,1
subjectAgriculturalArtBilingualBusinessChemistryComputer,1
scienceDeathDesignEconomicsEngineeringEnvironmentalEuthenicsHealthLanguageLegalMathematicsMedicalMilitaryMusicNursingPeacePerforming,1
artsPhilosophyPhysicalPhysicsReadingReligiousScienceSexTeacherTechnologyValuesVocationalAlternativeAutodidacticismEducation,1
reformGifted,1
educationHomeschoolingReligious,1
educationSpecial,1
educationWikimediaBooksDefinitionsImagesLearning,1
resourcesNewsQuotesTextsStagesEarly,1
educationPrimary,1
educationSecondary,1
educationTertiary,1
educationPreschoolKindergartenPrimary,1
schoolInfantJuniorSecondary,1
schoolMiddle,1
schoolHigh,1
schoolHigher,1
educationVocationalFurtherContinuingUndergraduatePostgraduateAlternative,1
educationHomeschoolingAdult,1
PortalEducation,1
regionEducation,1
Sovereign,3
statesAlgeriaAngolaBeninBotswanaBurkina,1
FasoBurundiCameroonCape,1
VerdeCentral,1
RepublicChadComorosDemocratic,1
CongoRepublic,1
CongoDjiboutiEgyptEquatorial,1
GuineaEritreaEswatiniEthiopiaGabonThe,1
GambiaGhanaGuineaGuineaBissauIvory,1
CoastKenyaLesothoLiberiaLibyaMadagascarMalawiMaliMauritaniaMauritiusMoroccoMozambiqueNamibiaNigerNigeriaRwandaSo,1
PrncipeSenegalSeychellesSierra,1
LeoneSomaliaSouth,1
AfricaSouth,1
SudanSudanTanzaniaTogoTunisiaUgandaZambiaZimbabweStates,1
limitedrecognitionSahrawi,1
Democratic,1
RepublicSomalilandDependencies,1
andother,5
territoriesCanary,1
Islands,1
Ceuta,1
MelillaSpainMadeiraPortugalMayotte,1
RunionFranceSaint,1
Helena,2
Ascension,1
Tristan,1
CunhaUnited,1
KingdomEducation,1
statesAfghanistanArmeniaAzerbaijanBahrainBangladeshBhutanBruneiCambodiaChinaCyprusEast,1
Timor,1
TimorLesteEgyptGeorgiaIndiaIndonesiaIranIraqIsraelJapanJordanKazakhstanNorth,1
KoreaSouth,1
KoreaKuwaitKyrgyzstanLaosLebanonMalaysiaMaldivesMongoliaMyanmarNepalOmanPakistanPhilippinesQatarRussiaSaudi,1
ArabiaSingaporeSri,1
LankaSyriaTajikistanThailandTurkeyTurkmenistanUnited,1
EmiratesUzbekistanVietnamYemenStates,1
withlimited,1
recognitionAbkhaziaNorthern,1
CyprusPalestineSouth,1
OssetiaTaiwanDependencies,1
territoriesBritish,1
Ocean,1
TerritoryChristmas,1
IslandCocos,2
Keeling,2
IslandsHong,1
KongMacau,1
portalEducation,1
statesAlbaniaAndorraArmeniaAustriaAzerbaijanBelarusBelgiumBosnia,1
HerzegovinaBulgariaCroatiaCyprusCzech,1
RepublicDenmarkEstoniaFinlandFranceGeorgiaGermanyGreeceHungaryIcelandIrelandItalyKazakhstanLatviaLiechtensteinLithuaniaLuxembourgMaltaMoldovaMonacoMontenegroNetherlandsNorth,1
MacedoniaNorwayPolandPortugalRomaniaRussiaSan,1
MarinoSerbiaSlovakiaSloveniaSpainSwedenSwitzerlandTurkeyUkraineUnited,1
KingdomStates,1
limitedrecognitionAbkhaziaKosovoNorthern,1
CyprusSouth,1
OssetiaTransnistriaDependencies,1
entitieslandFaroe,1
IslandsGibraltarGuernseyIsle,1
ManJerseySvalbardOther,1
entitiesEuropean,1
UnionEducation,1
AmericaSovereign,2
statesAntigua,1
BarbudaBahamasBarbadosBelizeCanadaCosta,1
RicaCubaDominicaDominican,1
RepublicEl,1
SalvadorGrenadaGuatemalaHaitiHondurasJamaicaMexicoNicaraguaPanamaSaint,1
Kitts,1
NevisSaint,1
LuciaSaint,1
Vincent,1
GrenadinesTrinidad,1
TobagoUnited,1
StatesDependencies,1
territoriesAnguillaArubaBermudaBonaireBritish,1
Virgin,2
IslandsCayman,1
IslandsCuraaoGreenlandGuadeloupeMartiniqueMontserratPuerto,1
RicoSaint,1
BarthlemySaint,1
MartinSaint,1
MiquelonSabaSint,1
EustatiusSint,1
MaartenTurks,1
Caicos,1
IslandsUnited,1
IslandsEducation,1
OceaniaSovereign,1
statesAustraliaFederated,1
MicronesiaFijiKiribatiMarshall,1
IslandsNauruNew,1
ZealandPalauPapua,1
GuineaSamoaSolomon,1
IslandsTongaTuvaluVanuatuAssociated,1
statesof,1
ZealandCook,1
IslandsNiueDependenciesand,1
territoriesAmerican,1
SamoaChristmas,1
IslandClipperton,1
IslandsEaster,1
IslandFrench,1
PolynesiaGuamHawaiiNew,1
CaledoniaNorfolk,1
IslandNorthern,1
Mariana,1
IslandsPitcairn,1
IslandsTokelauWallis,1
FutunaEducation,1
statesArgentinaBoliviaBrazilChileColombiaEcuadorGuyanaParaguayPeruSurinameUruguayVenezuelaDependencies,1
territoriesFalkland,1
IslandsFrench,1
GuianaSouth,1
Sandwich,1
IslandsSchools,1
WikiProjectvteParentingKinship,1
terminologyParentMotherFatherAdoptiveAlloparentingCoparentingExtended,1
familyFoster,1
careKommune,1
1NoncustodialNuclear,1
familyOrphanedShared,1
parentingSingle,1
parentBlended,1
familySurrogacyIn,1
loco,1
parentisTheories,1
AreasAttachment,1
theoryApplied,1
analysisBehaviorismChild,1
developmentCognitive,1
developmentDevelopmental,1
psychologyHuman,1
developmentIdentity,1
formationIntrojectionLoveMaternal,1
bondNature,1
nurtureParental,1
investmentPaternal,1
bondPediatricsSocial,1
developmentSocializationSocial,1
psychologyStylesAchievement,1
ideologyAtlas,1
personalityAttachment,1
parentingBaby,1
talkBuddhalike,1
parentingConcerted,1
cultivationEnmeshmentFreerange,1
parentingGatekeeper,1
parentHelicopter,1
parentNurturant,1
parentingSlow,1
parentingSoccer,1
momStrict,1
modelTaking,1
seriouslyTheybieTiger,1
parentingWork,1
parentTechniquesAfterschool,1
activityAllowanceBedtimeChild,1
careCosleepingDishabituationEducationHabituationHomeschoolingIdentification,1
psychologyIntrojectionLatchkey,1
kidMoral,1
developmentNormative,1
influenceParent,1
trainingPlaydateRole,1
modelSocial,1
integrationSpoiled,1
childTelevisionThe,1
raceThe,1
educationToyeducationalPositive,1
Parenting,1
ProgramChild,1
disciplineBlanket,1
trainingCorporal,1
punishment,3
homeCurfewGroundingPositive,1
disciplineTactical,1
ignoringTimeoutAbuseAdverse,1
experiencesChild,1
abandonmentChild,1
abuseChild,1
labourChild,1
neglectCinderella,1
effectCodependencyDysfunctional,1
familyEffects,1
violenceIncestNarcissistic,1
parentParental,1
childrenStress,1
childhoodLegal,1
andsocial,1
aspectsChild,1
custodyChild,1
supportCost,1
childDeadbeat,1
parentDisownmentFamily,1
disruptionManagement,1
violenceMarriageParental,1
alienationParental,1
responsibilityPaternityShared,1
parentingExpertsMary,1
AinsworthJohn,1
BowlbyT,1
Berry,1
BrazeltonRudolf,1
DreikursDavid,1
ElkindJo,1
FrostHaim,1
GinottThomas,1
GordonAlan,1
KazdinTruby,1
KingAnnette,1
LareauPenelope,1
LeachMatthew,1
SandersWilliam,1
SearsB,1
SkinnerBenjamin,1
SpockOrganizationsFamilies,1
FathersMothers,1
Apart,1
ChildrenMothers,1
UnionNational,1
Childbirth,1
TrustNational,1
Fatherhood,1
InitiativeNational,1
OrganizationParentteacher,1
associationParents,1
ExploitationvteSocial,1
sciencesOutlineHistoryIndexPrimaryAnthropology,1
archaeologyculturalsocialphysicalbiologicalEconomics,1
microeconomicsmacroeconomicseconometricsmathematicalGeographyphysicalhumantechnicalintegratedHistoryculturalauxiliary,1
scienceseconomichumanmilitarypoliticalsocialLaw,1
jurisprudencelegal,1
historylegal,1
systemspublic,1
lawprivate,1
lawLinguistics,1
semioticsPolitical,1
relationscomparativetheorypublic,1
policypublic,1
administrationPsychology,1
abnormalcognitivedevelopmentalpersonalitysocialSociology,1
criminologydemographyinternetruralurbanInterdisciplinaryAdministration,1
businesspublicAnthrozoologyArea,1
studiesBusiness,1
studiesCognitive,1
scienceCommunication,1
studiesCommunity,1
studiesCriminologyCultural,1
studiesDevelopment,1
studiesEducationEnvironmental,1
sciencestudiesFood,1
studiesGender,1
studiesGlobal,1
studiesHistorical,1
sociologyHistory,1
technologyHuman,1
ecologyInformation,1
scienceInternational,1
studiesLinguisticsManagementMedia,1
studiesPhilosophy,1
economicshistorypsychologysocial,1
sciencePlanning,1
useregionalurbanPolitical,1
ecologyPolitical,1
economyPolitical,1
sociologyPublic,1
healthRegional,1
scienceScience,2
studiesScience,1
studieshistoricalQuantum,1
scienceSocial,1
workVegan,1
studiesListList,1
journalsOther,1
categorizationsBehavioral,1
sciencesGeisteswissenschaftHuman,1
scienceHumanities,1
CommonsSociety,1
WikiversityAuthority,1
NationalSpainGermanyIsraelUnited,1
StatesLatviaJapanCzech,1
Republic2OtherHistorical,1
SwitzerlandNARA,1
Casa,1
Pessoal,3
Porto,3
LobitoFullnameCasa,1
LobitoShortnameCPPLArenaPavilho,1
CPPL,2
LobitoCapacity1500HeadcoachEugnio,1
NunesLeagueAngola,1
Angola,4
CupClubcolours,1
HomeAwayCasa,1
Lobito,4
Angolan,1
multisports,1
Benguela,2
Provincial,1
Handball,5
League1The,1
sponsor,1
HarbourHonourseditNational,1
ChampionshipWinner,1
0Runner,6
Up,6
0Angola,2
CupWinner,5
0CHAB,3
Babacar,1
Winners,1
0SquadeditUpdated,1
2016CPPL,1
squadGoalkeepers01,1
Rosalina,1
Cmara,1
241656816,1
Cleyze,1
Jolo,1
2517065Wingers03,1
Vilma,1
Santos,1
211645805,1
Florena,1
221625820,1
Feliciana,1
Lukamba,1
2316469Back,1
players02,1
Isabel,1
Tchingangu,1
221626606,1
Ilda,1
Figueiredo07,1
Maura,1
271656809,1
Luzia,1
Costa,2
251646313,1
Vikuvaia,1
281687415,1
Eliana,1
Cristovo,1
261707218,1
Chibui,1
2417572Line,1
players04,1
Sara,2
Munhica,1
251626414,1
Marcela,2
PaivaOther,1
players08,1
Eullia,1
Sassoma11,1
BastosTechnical,1
Eugnio,1
Nunes,1
Cuca,1
Head,1
Coach,1
PlayerseditCPPL,1
20112017NameAPHWE,1
Nunes2011201220132014201520162017646Berta,1
Capenda17Cleyze,1
Jolo25GK170651616Eliana,1
Cristvo26B1707215Eullia,1
Sassoma8Feliciana,1
Lukamba23W164692020Florena,1
Francisco22W1625855Helena,1
Chibui24B1757218Ilda,1
FigueiredoB66Isabel,1
Tchingangu22B1626622Jandira,1
LoureiroB3Laura,1
Cassanga17Liliana,1
Cristovo15Luzia,1
Costa25B1646399Marcela,1
PaivaP14Maria,1
Bastos1111Marta,1
Vikuvaia25B168741313Maura,1
Paulo27B1656877Mayete,1
BentoW19Rosalina,1
Cmara24GK1656811Sara,1
Munhica25P16264144Valdira,1
KaizerW4Vilma,1
Santos21W16458103Virgnia,1
AfonsoGK12See,1
alsoeditCPPL,1
BasketballFederao,1
Angolana,1
AndebolReferencesedit,1
Electro,2
1de,1
Agosto,1
Draw,1
AllAfricacom,1
20130614vte,1
AngolaMens,1
clubs1,2
Primeiro,2
Agosto2,2
Interclube3,1
Marinha4,1
Petro,2
Luanda5,1
Progresso,1
Lunda,1
Sul6,1
Misto,1
Cabinda7,1
CD,1
ExrcitoWomens,1
Marinha3,1
Luanda4,1
Progresso5,1
ASA6,1
CPPL7,1
LobitoFormer,1
clubsExrcitoFerrovirio,1
LuandaKabuscorpSporting,1
LuandaTournamentsMens,1
LeaguecurrentWomens,1
LeaguecurrentAngola,1
CupAngola,1
CupcurrentMens,1
ChampionscurrentWomens,1
ChampionscurrentNational,1
teamsMenplayersWomenplayersMens,1
JuniorWomens,1
JuniorMens,1
YouthWomens,1
constructNot,1
climateCampus,1
dimensions,2
institutions1,1
perceptions,2
expectations2,1
Campus,10
group2,1
contrasted,1
interchangeably,1
boundaries,1
two23Definitions,1
descriptionseditHuston,1
buildings4,1
indexes,1
Holland,1
Astin,1
Stern,1
19625,1
immeasurable,2
construct6,1
Hart,3
Fellabaum,4
118,1
efforts7The,1
array,1
ephemeral,1
malleable,1
characterPeterson,1
28The,1
mutually,1
interpreting,1
campusKuh,1
potentialRankin,1
Reason,4
10Climate,1
narrower,1
concentrated,1
manner11,1
climate12Campus,1
communityeditFacultyeditWomen,1
warm,1
climate13,1
conducive,1
coeducational,3
institutions14,1
privilege15,1
Intellectual,1
inbreeding,1
boy,2
networks,1
not16Research,1
worldeditCampus,1
BrazileditA,1
Bahia,1
variables,3
importantly,1
retention17,1
interactions17Campus,1
IndiaeditOne,1
Pune,2
onwards1819,1
demographics,2
unequally,1
climate20,2
privileged,1
males,1
backgrounds20,1
women20,1
tolerance,1
argumentation,1
observed20Campus,1
TurkeyeditGunuc,1
Artun,2
covering,1
country21,1
significant21Campus,1
StateseditClimate,1
selfcensor,1
variation,1
speech222324,1
cancel,1
wokeness,1
left2526,1
issues27See,1
alsoeditOrganisation,1
climateUniversity,1
retentionLearning,1
communityReferencesedit,1
p223,2
commonplace,3
Miller,4
p183,1
p3,1
Rankin,2
p263,1
composed,1
p186,1
p184,1
Childs,2
Peterson,1
p8,2
Veiga,2
Simo,2
p1196,1
Renn,4
p7172,1
p7273,1
p73,2
p122,1
UMass,2
Amherst,4
Shares,1
Massachusetts,4
Unites,1
Boosting,1
Trivedi,1
Divya,1
Frontline,1
Hindu,1
Gunuc,1
Selim,1
Huseyin,1
Yigit,1
Emrullah,1
Keser,1
Hafize,1
Retention,3
10991119,1
doi1011771521025119894579,1
ISSN15210251,1
S2CID213175174,1
Pulse,1
Campusspecific,1
analyses,1
reveal,1
stark,1
Expression,1
Greta,1
Identifies,1
Dangerous,1
SelfCensorship,1
Marchese,1
Woke,1
Point,1
Abrams,1
woke,1
Opinion,1
Newsweek,1
Bradley,3
SontagPadilla,1
Ashwood,1
Woodbridge,1
Eberhart,1
Nicole,2
Libby,1
Seelam,1
Rachana,1
Briscombe,1
Brian,2
Mendelsohn,1
DAmico,1
Osilla,1
Chan,1
Campuses,1
Improves,1
Benefits,1
RAND,5
Santa,1
CAWorks,1
citededitSorted,1
yearSchoen,1
Walter,1
Perception,1
Idealism,1
doi10108000220671196610883420,1
ISSN00220671,1
JSTOR27531787Peterson,1
Marvin,1
Institutional,3
318,1
doi101002ir37019906803Kuh,1
affairs,2
Kuh,1
Lanham,1
MD,1
Personnel,1
AssociationHart,1
Jeni,1
Analyzing,1
Seeking,1
222234,1
doi101037a0013627,1
ISSN19388934Rankin,1
Tapestry,1
transforming,1
262274,1
doi101037a0014018,1
ISSN19388934Miller,1
Dimensions,1
Texas,2
184190,1
doi1015781T2HT2GH3QRenn,1
Kristen,1
ISBN9781421414775Childs,1
Porsha,1
Yasmin,1
persistence,1
quota,1
Thesis,2
MarylandSouza,1
Sidclay,1
Bezerra,1
Ana,1
Margarida,1
Paula,1
11961211,1
doi1010800309877X20181467387,1
ISSN0309877X,1
S2CID149475631Further,1
readingeditReid,1
Landon,1
Radhakrishnan,1
Phanikiran,1
263275,1
doi1010371099980993263,1
ISSN19390106,1
PMID12971093Hurtado,1
Arellano,1
Lucy,1
Cuellar,1
Assessing,1
directions,1
204221,1
doi101037a0014009,1
ISSN19388934,1
educationCritical,1
pedagogyMajor,1
worksPedagogy,1
OppressedCritical,1
PrimerLearning,1
LabourSchooling,1
Struggle,1
LifeTheoristsPaulo,1
FreireHenry,1
GirouxPeter,1
McLarenbell,1
hooksAntonia,1
DarderJoe,1
KincheloeShirley,1
SteinbergPaul,1
WillisIra,1
ShorPedagogyAntioppressive,1
educationAbolitionist,1
teachingAntibias,1
curriculumAntipedagogyMulticultural,1
educationEducational,1
inequalityCurriculum,1
studiesTeaching,1
justiceHumanitarian,1
educationInclusionInquirybased,1
learningStudentcentred,1
learningPublic,1
sphere,1
pedagogyPopular,1
educationFeminist,1
compositionEcopedagogyQueer,1
pedagogyCritical,1
literacyCritical,1
readingCritical,1
consciousnessCritical,1
maker,1
educationConceptsPraxisHidden,1
curriculumConsciousness,1
raisingRelatedReconstructivismCritical,1
theoryEcological,1
empathyFrankfurt,1
SchoolPolitical,1
consciousnessvteAntipedagogy,1
Antipdagogik,4
antiagainst,1
paischild,1
agein,1
ntjipddi,1
antipedagogy,7
hyphen,1
scrutinizing,1
parental,1
violation,1
antipedagogical,5
enlightenment,1
brings,1
detrimental,1
conventional,1
advocates,2
1975,7
Ekkehard,4
Braunmhl,7
laid,1
publication,1
Antipedagogy,4
Abolition,3
Education1OvervieweditThe,1
denotes,1
scrutinizes,1
Generally,1
individualized,1
subverting,1
standardization,1
education2It,1
manifest,1
departure,1
entail,1
radical,1
principlesDifferent,1
nihilistic,1
reject,1
perceived,1
repressive,1
endeavor,1
neglects,1
dignity,1
hindering,1
Advocates,1
antipedagogism,3
harmony,1
externalization,1
internalization,1
advocating,1
deschooling,1
society2The,1
roots,1
traced,3
connotation,1
pedantry,1
dating,1
1650s,1
parliamentarian,1
Pepys,1
evaluated,1
unfavorably3,1
contributed,1
representatives,2
Ivan,1
Illich,1
Holt,2
Everett,1
Reimer,1
Postman,1
Viktor,1
Shulgin,1
Genuine,1
70s,1
Rogers,1
Movement4,1
Farson,1
Kupffer,3
1974,3
Precursors,1
Neill,1
Th,1
Clestin,1
Freinet,1
Ovide,1
Decroly,1
Janusz,1
Korczak,1
gained,2
Schoenebeck,1
Ostermeyer,1
Hinte,1
Rochefort,1
countriesHeinrich,1
Kupffers,1
Antipsychiatrie,2
Antipdagogik5,1
Heinrich,2
lecturer,1
Kiel,1
psychiatry,1
Wiesbaden,1
1st,2
Antipedagogical,1
Kinderhaus,2
APC,1
Kinderhaus6,1
Braunmhls,1
Antipedagogic,1
solidified,1
unnecessary,1
unfavorable,1
contempt,1
subjugation,1
injustice,1
refusing,1
prohibitions,1
Von,1
inexorably,1
alleged,1
arguing,1
designation,1
exclusively,1
object1,1
misconception,1
equating,1
themselves7See,1
alsoeditPedagogyAntiscienceAntipsychiatryAntiintellectualismDemocratic,1
educationAntioppressive,1
educationReferencesedit,1
Abschaffung,1
Erziehung,1
Neuauflage,1
1ed,1
Leipzig,1
Beltz,1
ISBN9783981044430,1
Koliqi,1
Fjalor,1
Enciklopedik,1
Edukimit,1
Encyclopedic,1
Albanian,1
Vol1,1
Prishtina,1
Universiteti,1
Prishtins,1
pp8182,1
ISBN9789951003209,1
Antipedagogija,1
Hrvatska,1
enciklopedija,1
wwwenciklopedijahr,1
Croatian,1
20240104,1
Deutsche,1
Schule,1
Vol66,1
pp591604,1
Antipdagogischer,1
eV,1
20200928,1
Marko,1
Pranji,1
Pedagogijska,1
istraivanja,1
Hrvatski,1
Studiji,1
Sveuilita,1
Zagrebu,1
12External,1
linkseditLook,1
Wiktionary,1
dictionaryhttpswwwtologodeantipaedagogikhttpswwwunerzogenmagazindeartikelarticleID813Authority,1
GermanyCzech,1
Competitions,1
decathlonThis,1
wherethe,1
multisport,1
triathlon,1
CategoryMultisportsdifferent,1
separately,2
CategoryMultisport,1
Genre,1
theaterScience,1
essence,1
science123Within,1
exist1,1
Roughly,1
betweenthe,1
genres,3
theatrical,1
centralthe,1
accidental,2
artefacts,1
methodology,3
functioning,2
technologythe,1
technologyA,1
famous,1
piece,1
Copenhagen,1
Frayn,1
pieces,4
chemist,1
Nobel,1
Prize,1
Djerassi4,1
Ytouring,2
latter,1
xenotransplantation,1
contact,2
simulations,1
falls,1
genre5There,1
intermediate,1
Lehrstcke,1
Bertolt,1
Brecht,1
educationExampleseditIn,1
parts,1
museumsIn,1
MSA,1
tasks6,1
tradition,1
Theatre7,1
performs,1
performanceIn,1
Pandemonia,1
symposiums,1
Pieces,1
manufacturable,1
genomics2,1
nanotechnology,1
Dutch,1
ensemble,1
Theater,2
Adhoc,2
sciences8,1
Under,2
motto,1
Reality,1
interesting,1
realists,1
dialogues,1
Crew,1
surprising,1
technology9See,1
alsoeditPublic,1
outreachReferencesedit,1
Witmondt,3
drama,2
Utrecht,2
Wieringa,1
Nicolien,1
Swart,2
Jac,2
AA,2
Maples,2
Tobi,2
Hilde,1
Windt,2
Henny,1
Providing,3
socioscientific,2
7196,1
doi101080215484552010544090,1
S2CID146637299,1
FrancisNEJM,1
Chemi,1
Tatiana,1
Kastberg,2
Typologies,2
5365,1
Djerassi,1
Interdisciplinary,2
273,2
Touring,1
YellowPlace,1
wwwegrmsuedu,1
sciencetheatrecouk,1
Contact,1
CREW,1
CREWFurther,1
readingeditDjerassi,1
193201Tatiana,1
5365Wieringa,1
NF,1
7196Witmondt,1
Ms,3
Xing,18
Ruiming,17
simplified,1
pinyin,1
Xng,1
Rumng,1
18881990,1
Jieyang,14
Guangdong,2
Province,2
principal,9
